Timestamp,Price,Size
2024-09-18 09:50:00.066000,407.5095745690289,9
2024-09-18 09:50:00.107000,407.5195055065033,95
2024-09-18 09:50:00.191000,407.510060015881,995
2024-09-18 09:50:00.300000,407.5262383392642,15
2024-09-18 09:50:00.487000,407.5498011991352,96
2024-09-18 09:50:00.536000,407.5285913305632,98
2024-09-18 09:50:01.221000,407.4845607392214,10
2024-09-18 09:50:01.617000,407.5123151556396,12
2024-09-18 09:50:01.665000,407.50611202789634,1001
2024-09-18 09:50:01.832000,407.4965021570101,99
2024-09-18 09:50:02.019000,407.44897965989554,1003
2024-09-18 09:50:02.107000,407.474081770247,10
2024-09-18 09:50:02.125000,407.4776533000918,10
2024-09-18 09:50:02.129000,407.45108132722,98
2024-09-18 09:50:02.142000,407.4444288798212,98
2024-09-18 09:50:02.162000,407.4566029316525,100
2024-09-18 09:50:02.186000,407.4455772126643,1005
2024-09-18 09:50:02.309000,407.4726535994282,10
2024-09-18 09:50:02.390000,407.4490797801933,1003
2024-09-18 09:50:02.570000,407.4935641044354,5
2024-09-18 09:50:02.758000,407.4455112286725,10
2024-09-18 09:50:02.804000,407.4471490242672,103
2024-09-18 09:50:03.102000,407.4746036062831,9
2024-09-18 09:50:03.196000,407.4477675194897,9
2024-09-18 09:50:03.280000,407.4937441864262,105
2024-09-18 09:50:03.343000,407.488928242156,103
2024-09-18 09:50:03.363000,407.49609734673226,101
2024-09-18 09:50:03.454000,407.4683440397816,97
2024-09-18 09:50:03.498000,407.4840395162428,9
2024-09-18 09:50:03.545000,407.4551535039449,99
2024-09-18 09:50:03.828000,407.45298794757537,999
2024-09-18 09:50:03.860000,407.4970937563899,8
2024-09-18 09:50:04,407.4966776104413,15
2024-09-18 09:50:04.125000,407.51871104394655,102
2024-09-18 09:50:04.241000,407.4891948176721,105
2024-09-18 09:50:04.297000,407.51852856682746,9
2024-09-18 09:50:04.414000,407.4803959890375,1004
2024-09-18 09:50:04.426000,407.4677735765052,8
2024-09-18 09:50:04.445000,407.502191608042,105
2024-09-18 09:50:04.535000,407.4847419817992,995
2024-09-18 09:50:04.714000,407.56164291762303,99
2024-09-18 09:50:04.812000,407.548412806781,999
2024-09-18 09:50:04.848000,407.5321310236978,6
2024-09-18 09:50:04.875000,407.5005068358295,101
2024-09-18 09:50:04.883000,407.5069488504765,95
2024-09-18 09:50:05.179000,407.5219098714376,103
2024-09-18 09:50:05.196000,407.5551249166545,99
2024-09-18 09:50:05.220000,407.5572454715854,6
2024-09-18 09:50:05.251000,407.51131024955583,13
2024-09-18 09:50:05.363000,407.5294012130408,7
2024-09-18 09:50:05.436000,407.5556756177441,1005
2024-09-18 09:50:05.470000,407.5412775955179,1005
2024-09-18 09:50:05.486000,407.5041464945741,1005
2024-09-18 09:50:05.502000,407.5154028796047,9
2024-09-18 09:50:05.571000,407.5187248216228,8
2024-09-18 09:50:05.605000,407.52492462522736,6
2024-09-18 09:50:05.694000,407.5430492409252,996
2024-09-18 09:50:05.726000,407.5330665183712,12
2024-09-18 09:50:05.729000,407.55194999447946,11
2024-09-18 09:50:05.745000,407.5343197254503,101
2024-09-18 09:50:05.792000,407.5144673387031,8
2024-09-18 09:50:05.819000,407.56074287664336,996
2024-09-18 09:50:05.879000,407.55038441165374,6
2024-09-18 09:50:05.962000,407.5388138655578,997
2024-09-18 09:50:06.104000,407.51789150679946,100
2024-09-18 09:50:06.160000,407.5187097188112,10
2024-09-18 09:50:06.203000,407.524948804719,12
2024-09-18 09:50:06.229000,407.51366192412496,95
2024-09-18 09:50:06.287000,407.5288067550488,104
2024-09-18 09:50:06.315000,407.5219843366216,11
2024-09-18 09:50:06.441000,407.5433356518826,99
2024-09-18 09:50:06.449000,407.5327849093049,100
2024-09-18 09:50:06.522000,407.5387872672841,1001
2024-09-18 09:50:06.543000,407.52466923274943,996
2024-09-18 09:50:06.642000,407.5264406817636,1003
2024-09-18 09:50:06.649000,407.53418937091067,6
2024-09-18 09:50:06.661000,407.5136727996601,11
2024-09-18 09:50:06.782000,407.51715867017606,999
2024-09-18 09:50:06.822000,407.5306490603404,105
2024-09-18 09:50:07.028000,407.46217852586585,996
2024-09-18 09:50:07.139000,407.4644429424555,13
2024-09-18 09:50:07.142000,407.4986441274224,95
2024-09-18 09:50:07.165000,407.4851094709592,98
2024-09-18 09:50:07.369000,407.4371484637876,995
2024-09-18 09:50:07.465000,407.4645161747479,1000
2024-09-18 09:50:07.527000,407.4338653854451,998
2024-09-18 09:50:07.551000,407.4424232034916,105
2024-09-18 09:50:07.598000,407.4870264550761,104
2024-09-18 09:50:07.650000,407.43685926814607,100
2024-09-18 09:50:07.684000,407.446416066434,5
2024-09-18 09:50:07.705000,407.4895709066606,100
2024-09-18 09:50:07.709000,407.4760862487839,105
2024-09-18 09:50:07.749000,407.44919097100126,103
2024-09-18 09:50:07.791000,407.50043680736746,5
2024-09-18 09:50:07.866000,407.4730324130558,102
2024-09-18 09:50:07.935000,407.4768484855966,103
2024-09-18 09:50:07.960000,407.4446668432762,103
2024-09-18 09:50:07.991000,407.4591032290839,6
2024-09-18 09:50:07.994000,407.4449039838806,1002
2024-09-18 09:50:08.078000,407.35941157614366,98
2024-09-18 09:50:08.145000,407.3745334515718,96
2024-09-18 09:50:08.226000,407.4027888793785,98
2024-09-18 09:50:08.395000,407.376053300621,102
2024-09-18 09:50:08.497000,407.4148398171381,10
2024-09-18 09:50:08.500000,407.3942402818167,101
2024-09-18 09:50:08.538000,407.39037014096544,99
2024-09-18 09:50:08.756000,407.3545599310832,1001
2024-09-18 09:50:08.882000,407.4229258749136,99
2024-09-18 09:50:08.882000,407.3650148258436,10
2024-09-18 09:50:09.011000,407.3609943717915,13
2024-09-18 09:50:09.065000,407.39863957620287,1002
2024-09-18 09:50:09.095000,407.38675970685176,1001
2024-09-18 09:50:09.141000,407.3901891348312,999
2024-09-18 09:50:09.171000,407.3669264761903,995
2024-09-18 09:50:09.276000,407.39088868901086,1004
2024-09-18 09:50:09.276000,407.38646336027017,10
2024-09-18 09:50:09.295000,407.3694805478471,995
2024-09-18 09:50:09.344000,407.3781608036285,95
2024-09-18 09:50:09.373000,407.3622574439372,105
2024-09-18 09:50:09.391000,407.3799119182315,1005
2024-09-18 09:50:09.446000,407.38742894887525,104
2024-09-18 09:50:09.477000,407.3726335435771,99
2024-09-18 09:50:09.554000,407.3836326269084,12
2024-09-18 09:50:09.576000,407.3655697645706,1004
2024-09-18 09:50:09.712000,407.3894794269206,997
2024-09-18 09:50:09.870000,407.38799648345054,1001
2024-09-18 09:50:09.875000,407.3624248992265,1004
2024-09-18 09:50:09.915000,407.36735175740097,10
2024-09-18 09:50:09.945000,407.3844012528997,5
2024-09-18 09:50:10.016000,407.3798985143905,100
2024-09-18 09:50:10.116000,407.4035301493237,12
2024-09-18 09:50:10.134000,407.38949734523504,999
2024-09-18 09:50:10.295000,407.4077580952544,99
2024-09-18 09:50:10.312000,407.3729110073014,1005
2024-09-18 09:50:10.334000,407.3913279349577,6
2024-09-18 09:50:10.364000,407.3935875911791,1000
2024-09-18 09:50:10.432000,407.36197140190455,101
2024-09-18 09:50:10.457000,407.4141389860667,105
2024-09-18 09:50:10.518000,407.3796124274208,1004
2024-09-18 09:50:10.522000,407.3907160098071,996
2024-09-18 09:50:10.528000,407.3822391295674,1000
2024-09-18 09:50:10.549000,407.3695494708375,95
2024-09-18 09:50:10.601000,407.3499868007594,101
2024-09-18 09:50:10.705000,407.37701667674816,6
2024-09-18 09:50:10.740000,407.4234394560271,99
2024-09-18 09:50:10.789000,407.4144729569393,7
2024-09-18 09:50:10.799000,407.3729998303607,1003
2024-09-18 09:50:10.814000,407.3923881436484,999
2024-09-18 09:50:10.816000,407.4274459860311,1002
2024-09-18 09:50:10.833000,407.4023403866666,999
2024-09-18 09:50:10.856000,407.3663647723038,102
2024-09-18 09:50:11.029000,407.38262090635305,9
2024-09-18 09:50:11.047000,407.3911547782173,10
2024-09-18 09:50:11.108000,407.4287999150338,13
2024-09-18 09:50:11.220000,407.412342124353,11
2024-09-18 09:50:11.249000,407.4088634010318,996
2024-09-18 09:50:11.328000,407.42765342468346,14
2024-09-18 09:50:11.331000,407.4279170453092,15
2024-09-18 09:50:11.337000,407.4022484722798,5
2024-09-18 09:50:11.389000,407.452006814505,105
2024-09-18 09:50:11.544000,407.42006395986425,1005
2024-09-18 09:50:11.694000,407.44398607269727,104
2024-09-18 09:50:11.696000,407.4388006383613,105
2024-09-18 09:50:11.793000,407.37917317131166,6
2024-09-18 09:50:11.816000,407.4333576756812,12
2024-09-18 09:50:11.836000,407.4329395417874,100
2024-09-18 09:50:11.873000,407.4288357746966,104
2024-09-18 09:50:11.885000,407.4091908378036,11
2024-09-18 09:50:11.924000,407.4460519449836,12
2024-09-18 09:50:11.984000,407.438068243036,99
2024-09-18 09:50:11.996000,407.4178557563751,997
2024-09-18 09:50:12.028000,407.4148459921344,9
2024-09-18 09:50:12.231000,407.3475918394213,15
2024-09-18 09:50:12.333000,407.3643294939341,1003
2024-09-18 09:50:12.350000,407.3980884930146,98
2024-09-18 09:50:12.351000,407.388421923917,97
2024-09-18 09:50:12.442000,407.348709580346,105
2024-09-18 09:50:12.467000,407.35832783571215,1002
2024-09-18 09:50:12.475000,407.3447832651912,12
2024-09-18 09:50:12.551000,407.353794105929,7
2024-09-18 09:50:12.669000,407.3601449074495,104
2024-09-18 09:50:12.679000,407.334779082233,105
2024-09-18 09:50:12.702000,407.383901586022,8
2024-09-18 09:50:12.755000,407.396138009869,996
2024-09-18 09:50:12.830000,407.3440886554655,12
2024-09-18 09:50:12.867000,407.34985644912695,10
2024-09-18 09:50:12.900000,407.37013289400255,12
2024-09-18 09:50:12.944000,407.364660571512,12
2024-09-18 09:50:12.948000,407.3949999877146,15
2024-09-18 09:50:12.951000,407.3660711138089,1005
