Timestamp,Price,Size
2024-09-19 20:41:07.580000,419.0424039267172,8
2024-09-19 20:41:13.971000,419.0752416660167,1000
2024-09-19 20:41:15.543000,419.0273861610745,102
2024-09-19 20:41:15.709000,419.0438535183789,9
2024-09-19 20:41:23.022000,419.1562285629853,14
2024-09-19 20:41:32.450000,419.06295995558366,10
2024-09-19 20:41:34.003000,419.0554012216134,996
2024-09-19 20:41:45.075000,419.1181200840866,96
2024-09-19 20:41:46.266000,419.1006858126074,1000
2024-09-19 20:41:53.887000,418.9815157950602,96
2024-09-19 20:41:57.233000,418.8475114896805,995
