Timestamp,Price,Size
2024-09-20 16:24:03.752000,426.5443256608132,14
2024-09-20 16:24:04.633000,426.6225872747221,995
2024-09-20 16:24:08.627000,426.6447853092329,99
2024-09-20 16:24:15.265000,426.674761822218,1001
2024-09-20 16:24:16.124000,426.8153329431811,998
2024-09-20 16:24:16.517000,426.80325373874064,96
2024-09-20 16:24:26.204000,427.0505748066334,1005
2024-09-20 16:24:35.325000,426.9489552606069,98
2024-09-20 16:24:51.346000,426.7973496080208,5
2024-09-20 16:24:53.066000,426.8514760876311,9
