Timestamp,Price,Size
2024-09-17 14:11:00.030000,401.9068688264944,8
2024-09-17 14:11:00.043000,401.8269478973851,5
2024-09-17 14:11:00.044000,401.7986490865711,7
2024-09-17 14:11:00.075000,401.8821271819822,12
2024-09-17 14:11:00.116000,401.8672726296309,97
2024-09-17 14:11:00.119000,401.775166784698,10
2024-09-17 14:11:00.189000,401.8654035036209,13
2024-09-17 14:11:00.300000,401.845793546976,1005
2024-09-17 14:11:00.395000,401.8562673824342,9
2024-09-17 14:11:00.550000,401.8398632797591,1000
2024-09-17 14:11:00.579000,401.8720132704242,1004
2024-09-17 14:11:00.633000,401.8417741976783,998
2024-09-17 14:11:00.724000,401.8209584983738,997
2024-09-17 14:11:00.733000,401.8561679740271,102
2024-09-17 14:11:00.748000,401.78712301616,105
2024-09-17 14:11:00.783000,401.8404161327245,995
2024-09-17 14:11:00.906000,401.8353997411008,996
2024-09-17 14:11:00.915000,401.8922247879193,14
2024-09-17 14:11:00.924000,401.7861932063267,7
2024-09-17 14:11:00.946000,401.8672304077187,999
2024-09-17 14:11:01.374000,401.7516276344809,6
2024-09-17 14:11:01.871000,401.7487244123944,102
2024-09-17 14:11:01.901000,401.75305874352784,10
2024-09-17 14:11:01.953000,401.74425781720487,15
2024-09-17 14:11:02.112000,401.7484583421499,8
2024-09-17 14:11:02.208000,401.72273792341656,998
2024-09-17 14:11:02.257000,401.72571602182137,997
2024-09-17 14:11:02.296000,401.7252295434623,15
2024-09-17 14:11:02.309000,401.723981100108,95
2024-09-17 14:11:02.312000,401.7410883257577,999
2024-09-17 14:11:02.367000,401.726665746242,100
2024-09-17 14:11:02.421000,401.71636020048254,1002
2024-09-17 14:11:02.426000,401.7488610487047,1004
2024-09-17 14:11:02.463000,401.7311669228891,1001
2024-09-17 14:11:02.487000,401.74872551741663,1003
2024-09-17 14:11:02.495000,401.7190997974464,1005
2024-09-17 14:11:02.520000,401.7279122239735,105
2024-09-17 14:11:02.530000,401.7267358936164,1003
2024-09-17 14:11:02.587000,401.7291778846417,100
2024-09-17 14:11:02.645000,401.7105913624407,100
2024-09-17 14:11:02.694000,401.7229117362431,105
2024-09-17 14:11:02.700000,401.7461124900144,999
2024-09-17 14:11:02.715000,401.7431657561874,1001
2024-09-17 14:11:02.837000,401.73231357867854,97
2024-09-17 14:11:02.860000,401.7290056081413,100
2024-09-17 14:11:02.959000,401.73561755613486,95
2024-09-17 14:11:03.009000,401.72479169518266,996
2024-09-17 14:11:03.010000,401.7148121008075,97
2024-09-17 14:11:03.077000,401.7634682633766,97
2024-09-17 14:11:03.113000,401.7776292318964,12
2024-09-17 14:11:03.117000,401.7549820927672,14
2024-09-17 14:11:03.120000,401.7266362352384,9
2024-09-17 14:11:03.157000,401.7450982947961,10
2024-09-17 14:11:03.216000,401.7603769739109,15
2024-09-17 14:11:03.254000,401.7441445809109,99
2024-09-17 14:11:03.307000,401.7346332311874,1001
2024-09-17 14:11:03.331000,401.7581678569067,5
2024-09-17 14:11:03.350000,401.7133761059486,1000
2024-09-17 14:11:03.376000,401.7321706738719,102
2024-09-17 14:11:03.388000,401.75871086715233,999
2024-09-17 14:11:03.399000,401.7706009817081,98
2024-09-17 14:11:03.438000,401.79562463127377,97
2024-09-17 14:11:03.488000,401.7819377011728,15
2024-09-17 14:11:03.666000,401.78627164867777,12
2024-09-17 14:11:03.759000,401.7287886791159,11
2024-09-17 14:11:03.769000,401.78577771919055,104
2024-09-17 14:11:03.774000,401.7601832231633,996
2024-09-17 14:11:03.787000,401.71629802378015,995
2024-09-17 14:11:03.788000,401.7208805955879,1002
2024-09-17 14:11:03.859000,401.7357867033711,8
2024-09-17 14:11:03.875000,401.7754799667434,11
2024-09-17 14:11:03.900000,401.7766744538556,104
2024-09-17 14:11:03.955000,401.7872355733079,12
2024-09-17 14:11:03.980000,401.7220169909017,104
2024-09-17 14:11:03.998000,401.7583806634669,95
2024-09-17 14:11:05.322000,401.7252691014088,10
2024-09-17 14:11:05.508000,401.7217500936494,1003
2024-09-17 14:11:05.533000,401.7271353576182,100
2024-09-17 14:11:05.569000,401.7261362223826,14
2024-09-17 14:11:05.590000,401.7327210102785,1003
2024-09-17 14:11:05.675000,401.7219058779909,996
2024-09-17 14:11:05.717000,401.7283668803989,99
2024-09-17 14:11:05.732000,401.7375003525512,12
2024-09-17 14:11:05.788000,401.7227451074963,1004
2024-09-17 14:11:05.905000,401.72007730344495,12
2024-09-17 14:11:06.237000,401.7603121936286,1004
2024-09-17 14:11:06.290000,401.7787193945997,100
2024-09-17 14:11:06.322000,401.7408037811545,1002
2024-09-17 14:11:06.388000,401.7903364824348,13
2024-09-17 14:11:06.405000,401.7260113106892,1002
2024-09-17 14:11:06.551000,401.7667755394592,102
2024-09-17 14:11:06.634000,401.750092004353,7
2024-09-17 14:11:06.663000,401.74070119465154,1004
2024-09-17 14:11:06.781000,401.8048005081522,101
2024-09-17 14:11:06.852000,401.79892570280384,103
2024-09-17 14:11:07.054000,401.8970548718237,105
2024-09-17 14:11:07.080000,401.8039744768433,1000
2024-09-17 14:11:07.140000,401.7926136500189,103
2024-09-17 14:11:07.159000,401.896725673596,9
2024-09-17 14:11:07.168000,401.8580641197939,996
2024-09-17 14:11:07.194000,401.7859280422576,7
2024-09-17 14:11:07.263000,401.8727573248152,1005
2024-09-17 14:11:07.327000,401.8096974101759,98
2024-09-17 14:11:07.342000,401.879825607478,7
2024-09-17 14:11:07.343000,401.7963310362927,103
2024-09-17 14:11:07.352000,401.8061080765123,102
2024-09-17 14:11:07.398000,401.80689906224666,15
2024-09-17 14:11:07.398000,401.8566618491109,104
2024-09-17 14:11:07.404000,401.835071446172,1002
2024-09-17 14:11:07.460000,401.7968605576659,7
2024-09-17 14:11:07.484000,401.8614469880734,95
2024-09-17 14:11:07.678000,401.78349358557534,13
2024-09-17 14:11:07.755000,401.8777092262777,105
2024-09-17 14:11:07.824000,401.8071356024404,12
2024-09-17 14:11:07.829000,401.84838885501193,998
2024-09-17 14:11:07.845000,401.9008228807485,103
2024-09-17 14:11:07.926000,401.814251051593,10
2024-09-17 14:11:07.928000,401.9021718270968,103
2024-09-17 14:11:07.971000,401.86319149724005,101
2024-09-17 14:11:07.987000,401.79904811577,14
2024-09-17 14:11:08.491000,401.92935380397023,998
2024-09-17 14:11:08.602000,401.9144736877534,6
2024-09-17 14:11:09.009000,401.8752350370385,998
2024-09-17 14:11:09.027000,401.9182566130285,99
2024-09-17 14:11:09.048000,401.880780381359,95
2024-09-17 14:11:09.325000,401.8765957598274,103
2024-09-17 14:11:09.385000,401.9258841956517,7
2024-09-17 14:11:09.449000,401.8843375107166,15
2024-09-17 14:11:09.461000,401.8715436213622,13
2024-09-17 14:11:09.488000,401.8701400044951,8
2024-09-17 14:11:09.506000,401.8855839587234,1000
2024-09-17 14:11:09.520000,401.8876744048757,12
2024-09-17 14:11:09.570000,401.87431439850593,9
2024-09-17 14:11:09.708000,401.8705570850905,996
2024-09-17 14:11:09.726000,401.8929065450841,104
2024-09-17 14:11:09.753000,401.8780649924054,14
2024-09-17 14:11:09.768000,401.89248495730266,9
2024-09-17 14:11:09.793000,401.8664839242022,7
2024-09-17 14:11:09.797000,401.8975515290995,1003
2024-09-17 14:11:09.803000,401.9166583572612,995
2024-09-17 14:11:09.897000,401.8853737641341,8
2024-09-17 14:11:09.954000,401.9215530562653,1004
2024-09-17 14:11:09.956000,401.86554002319485,12
2024-09-17 14:11:09.959000,401.89562688941845,1004
2024-09-17 14:11:10.013000,401.8756348893295,99
2024-09-17 14:11:10.015000,401.9368308540635,996
2024-09-17 14:11:10.058000,401.98126256586113,10
2024-09-17 14:11:10.092000,401.8835026169394,97
2024-09-17 14:11:10.156000,401.8938548343178,101
2024-09-17 14:11:10.204000,401.9493710038224,1005
2024-09-17 14:11:10.233000,401.9657870011754,995
2024-09-17 14:11:10.321000,401.8849123848105,9
2024-09-17 14:11:10.350000,401.9923704707821,999
2024-09-17 14:11:10.355000,401.9787142702765,15
2024-09-17 14:11:10.411000,401.98409290940606,11
2024-09-17 14:11:10.482000,401.9627612200997,103
2024-09-17 14:11:10.496000,401.9387002044605,1002
2024-09-17 14:11:10.599000,401.9680094761535,102
2024-09-17 14:11:10.604000,401.97731904880834,997
2024-09-17 14:11:10.693000,401.95522632033817,997
2024-09-17 14:11:10.727000,401.9880626293851,14
2024-09-17 14:11:10.734000,401.8988903456019,99
2024-09-17 14:11:10.767000,401.97341149433294,1004
2024-09-17 14:11:10.789000,401.9684779408991,1005
2024-09-17 14:11:10.797000,401.9335526147258,1004
2024-09-17 14:11:10.806000,401.9674030621021,1004
2024-09-17 14:11:10.837000,401.96830666568746,1005
2024-09-17 14:11:10.865000,401.9123075209628,6
2024-09-17 14:11:10.909000,401.9786141389295,98
2024-09-17 14:11:11.087000,401.9972370087877,105
2024-09-17 14:11:11.122000,401.9975633529253,99
